orig_destination_distance,hotel_continent,hotel_country,hotel_market,length_of_stay,srch_destination_id,is_package,srch_destination_type_id,srch_children_cnt,user_location_region,user_location_country_66,posa_continent_3,srch_ci_DoW_Tuesday,is_booking,srch_adults_cnt,srch_ci_DoW_Monday,site_name_2,date_time_MoY_May,is_mobile,cnt,date_time_DoW_Thursday,date_time_MoY_December
5568.6941,6,0,1452,1,22616,0,6,0,174,1,1,0,0,2,1,1,0,0,1,0,0
8125.7932,3,0,230,13,32200,0,4,0,258,1,1,0,0,2,1,1,0,0,1,1,0
2095.1657,4,0,121,3,8259,0,1,0,348,1,1,0,0,1,0,1,0,0,2,0,0
449.0829,2,1,1230,3,12267,0,6,2,174,1,1,0,0,2,0,1,1,0,1,1,0
21.0884,2,1,552,1,23457,0,6,0,462,1,1,0,0,2,0,1,1,0,1,0,0
1236.0177,6,0,245,3,28610,0,6,0,245,0,0,1,0,2,0,0,0,0,1,0,0
2778.3196,4,0,126,6,5405,1,6,0,155,0,1,0,0,1,0,0,0,0,1,0,0
7604.9916,3,0,1065,1,43273,0,1,0,351,1,1,0,0,2,0,1,0,0,1,0,0
2269.8343,2,1,678,1,12420,0,5,0,462,1,1,1,0,1,0,1,0,0,1,0,0
227.6573,2,1,675,2,8267,0,1,1,448,1,1,0,0,2,0,1,0,0,1,0,0
1587.1377,4,0,197,3,21558,0,6,0,337,1,1,0,0,2,0,1,0,0,1,0,0
548.0853,2,1,603,1,1701,0,1,0,435,1,1,0,0,1,1,1,0,0,1,0,0
23.8714,2,1,557,1,8223,0,1,0,311,1,1,0,0,5,0,1,1,1,1,0,0
247.1875,2,0,387,2,26472,0,6,0,135,0,1,0,0,4,0,0,0,0,1,0,0
1756.8207,4,0,201,4,11334,1,1,0,331,1,1,0,0,2,0,1,0,0,1,0,0
368.0469,2,1,358,3,11359,0,1,0,174,1,1,1,0,2,0,1,0,0,1,0,0
345.385,2,1,191,2,8291,0,1,0,354,0,1,0,1,2,0,0,0,0,1,0,0
455.6446,2,0,399,3,26414,0,6,0,135,0,1,0,0,3,0,0,0,0,1,0,0
49.6441,6,0,1853,2,19933,0,1,0,358,0,1,0,0,2,0,0,0,1,1,0,0
632.6529,2,1,642,1,11321,0,1,0,354,0,1,1,0,2,0,0,0,0,1,0,0
832.9614,2,1,656,3,8236,0,1,1,174,1,1,0,0,2,0,1,0,0,1,0,0
106.9946,2,1,466,2,27720,0,6,2,254,1,1,0,0,2,0,1,0,0,1,1,0
21.6382,2,1,639,1,8232,0,1,0,351,1,1,0,0,2,0,1,0,0,3,0,0
9097.5262,6,0,1422,2,19994,0,6,1,462,0,0,0,0,2,0,0,0,0,1,0,1
2344.9411,2,1,701,3,44045,0,3,0,174,1,1,0,0,2,0,1,0,0,1,0,0
1380.4457,2,1,628,4,12602,0,5,0,321,1,1,0,0,2,0,1,0,0,1,0,0
195.3049,0,0,1430,1,296,0,1,0,500,0,0,0,1,2,1,0,0,0,1,0,0
109.0139,2,1,365,1,29922,0,4,2,174,1,1,0,0,2,0,1,0,0,4,0,0
1253.7623,2,1,1379,5,8258,0,1,0,153,1,1,0,1,1,0,1,0,0,1,1,0
772.4591,2,1,910,1,11647,0,1,0,318,1,1,0,0,9,0,1,0,0,1,0,0
4233.1261,2,1,191,4,8291,0,1,1,414,0,0,0,0,2,1,0,0,0,1,0,0
210.9066,2,1,628,3,12206,0,6,0,174,1,1,0,0,6,0,1,0,1,1,0,0
295.2698,2,1,680,1,12572,0,5,0,226,1,1,0,0,2,0,1,0,0,1,1,0
3732.6888,6,0,27,4,8745,1,1,0,354,0,1,0,0,1,0,0,0,0,1,0,0
130.6119,2,1,675,1,8267,0,1,2,348,1,1,0,0,2,0,1,0,0,1,1,0
2280.0576,2,1,659,2,8272,0,1,0,311,1,1,0,0,2,0,1,0,0,1,0,0
1276.021,4,0,1511,6,8864,1,1,0,448,1,1,0,0,2,0,1,0,0,2,0,0
581.7921,6,0,155,3,8238,0,1,1,347,0,0,0,0,3,0,0,0,0,1,0,0
2642.5686,2,1,1230,4,8279,0,1,0,335,1,1,0,0,2,0,1,0,0,1,0,0
857.5461,2,1,538,2,11812,0,1,0,311,1,1,0,0,2,0,1,0,0,1,0,0
1009.6452,2,1,660,3,8273,0,1,0,153,1,1,0,0,2,0,1,0,0,3,0,0
9202.5129,3,0,46,6,44324,1,8,1,442,1,1,0,0,2,0,1,0,0,4,0,0
1254.2617,2,1,192,2,8249,0,1,0,135,0,1,0,0,6,0,0,0,0,1,0,0
491.0988,2,0,399,1,8288,0,1,0,356,1,1,0,0,2,1,1,0,1,1,0,0
155.8889,6,0,28,4,8808,0,1,0,172,0,1,0,0,2,0,1,0,0,3,0,0
2.3759,2,1,680,2,4654,0,3,1,220,1,1,0,0,2,0,1,0,0,1,1,0
407.3265,2,1,191,2,49670,0,3,0,311,1,1,0,0,2,0,1,0,0,1,0,0
1755.4258,4,0,1511,7,11336,1,6,0,354,0,1,0,0,2,0,0,0,0,1,0,0
2155.8532,4,0,99,5,22847,0,6,0,174,1,1,0,0,4,0,1,0,0,1,0,0
1423.9631,2,1,675,2,13406,0,4,0,442,1,1,0,0,1,0,1,0,0,1,0,0
4901.818,6,0,919,6,15304,0,1,0,220,1,1,0,0,2,0,1,0,0,1,0,0
380.2778,2,1,644,3,28405,0,4,0,467,1,1,0,0,2,0,1,0,0,1,0,0
955.0915,2,1,682,1,12239,0,6,1,348,1,1,0,0,2,0,1,0,0,1,0,0
9945.5095,2,1,675,6,8267,0,1,0,500,0,0,0,0,2,0,0,0,0,1,1,0
178.3702,2,1,642,4,11321,0,1,1,435,1,1,0,0,4,0,1,0,0,1,0,0
26.9374,2,1,1529,1,26994,0,6,0,442,1,1,0,0,2,0,1,0,1,3,0,0
334.4555,2,1,637,2,8230,1,1,0,354,0,1,1,0,3,0,0,0,0,2,0,0
366.1402,2,1,681,2,11319,0,1,0,448,1,1,0,0,2,0,1,0,1,1,0,0
4682.2181,6,0,141,9,41137,1,1,0,348,1,1,0,0,2,0,1,0,0,1,0,0
596.9424,6,0,19,1,8253,0,1,0,318,0,1,0,0,1,0,1,0,1,3,0,1
1710.8228,4,0,1503,3,11439,1,1,0,348,1,1,0,0,2,0,1,0,1,1,1,0
606.419,4,0,110,3,31587,1,4,0,220,1,1,0,0,2,0,1,0,0,1,0,0
80.7516,2,1,696,1,13498,0,4,0,348,1,1,0,0,4,0,1,0,0,1,0,0
403.045,2,1,675,6,7635,0,3,0,331,1,1,0,0,4,0,1,0,0,2,0,0
79.433,2,1,368,2,53379,0,4,0,174,1,1,0,0,2,0,1,0,0,2,1,1
225.266,2,1,628,7,8250,0,1,0,174,1,0,0,0,2,0,0,0,0,1,0,0
1350.5213,2,1,675,4,8267,1,1,0,442,1,1,0,0,2,0,1,0,0,1,0,0
2166.1873,2,1,628,4,12206,1,6,0,220,1,1,0,0,2,1,1,0,0,2,0,0
2272.0973,2,1,191,3,8291,0,1,0,174,1,1,0,0,6,0,1,0,0,1,0,0
2292.8227,2,1,191,3,8291,0,1,2,174,1,1,0,0,2,0,1,1,0,1,0,0
268.6286,2,1,945,3,25,0,1,0,174,1,1,0,0,2,0,1,0,0,1,0,0
2658.0163,2,1,213,6,12223,0,6,1,462,1,1,0,0,2,0,1,0,0,1,0,0
5761.3383,6,0,1900,2,33401,0,1,1,174,1,1,0,0,2,0,1,0,0,1,0,0
36.3227,2,1,365,3,6014,0,3,0,174,1,1,1,0,1,0,1,0,0,1,1,0
301.6166,2,0,397,1,8287,0,1,0,354,0,1,0,0,2,0,0,0,1,1,0,0
954.8797,2,1,675,1,12233,0,6,0,220,1,1,0,0,3,0,1,0,0,1,1,0
961.1695,2,1,654,1,25132,0,6,0,174,1,1,0,1,1,0,1,0,0,1,0,0
417.1653,2,1,427,2,17859,0,1,0,314,1,1,0,0,2,0,1,0,0,1,0,1
1961.2883,4,0,201,4,11334,1,1,0,348,1,1,0,0,2,0,1,0,1,3,0,0
1263.2076,4,0,110,7,8791,1,1,0,351,1,1,0,0,4,0,1,0,0,1,0,0
2057.5659,2,1,675,2,8267,0,1,1,256,1,1,0,0,2,0,1,0,0,1,0,0
1885.3942,4,0,1508,7,8864,1,1,0,385,0,1,0,0,2,0,0,0,0,1,0,0
2.0498,4,0,2034,2,8815,0,1,0,416,0,0,0,0,2,0,0,0,0,1,0,1
1186.439,2,1,685,5,8284,1,1,0,311,1,1,0,0,1,1,1,0,0,1,0,0
55.9117,2,1,365,1,3254,0,1,0,174,1,1,0,0,2,1,1,0,0,1,0,0
4600.8156,6,0,134,1,8804,0,1,0,442,1,1,1,0,2,0,1,0,1,1,0,0
307.7409,2,1,637,1,8230,0,1,0,351,1,1,0,0,4,0,1,1,1,1,0,0
2195.9697,4,0,1532,6,8810,1,1,0,155,0,1,0,0,2,0,0,0,0,2,0,0
10740.8909,2,1,529,1,6221,1,3,0,401,0,0,0,0,6,0,0,0,0,2,0,0
1309.4789,5,0,1528,2,33651,0,1,0,380,0,0,0,0,2,0,0,0,0,1,0,0
1101.3063,2,1,701,3,46441,1,3,0,348,1,1,0,0,2,0,1,0,1,8,0,0
1154.4798,2,1,701,2,8260,0,1,0,318,1,1,0,0,2,0,1,0,1,1,0,0
56.9394,2,1,368,1,21648,0,4,2,174,1,1,0,0,2,0,1,0,0,1,0,0
4720.9784,2,1,213,2,8855,0,1,1,448,1,1,0,0,2,0,1,0,0,1,0,0
205.8101,2,1,675,1,8267,0,1,0,196,1,1,0,0,2,0,1,0,0,1,0,0
373.5326,2,1,675,3,12233,0,6,0,354,0,1,0,0,2,0,0,0,0,1,0,0
4399.0985,2,1,675,10,8267,1,1,0,329,0,0,0,0,2,0,0,0,0,3,0,0
7420.0389,2,1,190,2,5210,0,3,1,500,0,0,0,0,2,0,0,0,0,1,0,0
359.2741,2,1,465,1,25869,0,6,1,260,1,1,0,0,2,0,1,0,0,1,1,0
3914.8285,2,1,212,3,19779,0,6,0,442,1,1,0,0,2,0,1,0,0,1,0,0
228.6254,2,1,628,2,12206,0,6,0,174,1,1,0,0,2,0,1,0,0,1,0,1
3424.6562,6,0,19,4,8253,0,1,0,348,1,1,0,0,2,0,1,0,1,1,0,0
365.8431,2,1,692,2,25277,0,6,0,403,1,1,0,0,2,0,1,0,0,1,1,0
224.0353,2,1,628,3,12206,0,6,0,174,1,1,0,0,4,0,1,0,0,2,0,0
604.1145,2,1,1634,2,23693,0,1,0,174,1,1,0,0,2,0,1,0,0,1,0,0
4645.7943,6,0,1846,14,23825,1,1,0,254,1,1,0,1,2,1,1,1,0,1,0,0
51.6005,2,1,1630,1,3744,0,1,0,174,1,1,1,0,2,0,1,0,0,1,0,0
969.7288,2,1,365,3,29928,0,4,2,462,1,1,0,0,2,0,1,0,0,3,0,0
344.7713,2,1,366,3,12175,0,6,2,174,1,1,0,1,2,0,1,0,1,1,0,0
120.4857,2,1,678,2,4092,0,3,4,331,1,1,0,0,2,0,1,1,0,3,0,0
4411.4489,6,0,19,4,8253,0,1,0,220,1,1,0,0,2,1,1,0,0,1,0,0
4949.6498,6,0,951,3,8215,0,1,1,348,1,1,0,0,2,1,1,0,1,1,0,0
91.9333,2,1,553,1,32121,0,4,0,322,1,1,0,0,2,0,1,0,0,1,1,0
206.4951,2,1,191,5,8291,0,1,0,348,1,1,0,1,2,1,1,0,0,1,0,1
5179.8248,6,0,155,1,51385,0,6,0,174,1,1,1,0,4,0,1,0,0,1,0,0
922.9976,6,0,154,1,19520,0,1,0,149,0,0,0,0,2,1,0,0,0,1,0,0
2150.5964,2,1,363,1,24123,0,6,0,226,1,1,0,1,2,0,1,0,1,1,0,0
1314.2756,4,0,199,2,11372,1,1,0,348,1,1,0,0,2,0,1,0,0,1,0,0
1794.993,4,0,200,4,9171,1,1,0,348,1,1,1,0,2,0,1,0,0,2,0,0
1286.3373,4,0,118,6,8824,1,1,0,174,1,1,0,0,2,0,1,0,0,1,0,0
8413.8182,3,0,230,7,8256,1,1,0,442,1,1,1,0,1,0,1,0,0,1,0,0
1526.405,2,1,366,4,12175,0,6,0,500,0,0,0,0,2,0,0,0,0,1,0,0
503.9361,2,0,374,1,25981,0,6,0,155,0,1,0,0,2,0,0,0,0,1,0,0
2466.5547,2,1,676,1,7346,0,3,0,174,1,1,1,0,1,0,1,0,0,2,0,0
879.4784,6,0,20,7,8255,1,1,0,171,0,0,0,1,1,0,0,0,0,1,0,0
2057.046,2,1,696,2,12756,0,5,6,447,1,1,0,0,5,0,1,0,0,1,1,0
201.7021,2,1,675,1,7635,0,3,1,314,1,1,0,0,2,0,1,0,0,1,0,0
8.9135,2,1,1230,1,12826,0,5,0,174,1,1,0,0,2,0,1,0,0,2,1,0
4422.4931,4,0,1951,6,1432,0,3,0,500,0,0,0,0,2,0,0,0,0,2,0,0
1457.2682,2,1,368,4,8278,1,1,0,135,0,1,0,0,2,0,0,0,1,1,0,0
134.8682,2,1,675,1,8267,0,1,0,348,1,1,0,0,4,0,1,0,0,1,0,0
9345.7132,0,0,1258,2,8286,0,1,0,220,1,1,0,0,2,0,1,0,0,1,0,1
2170.5071,2,1,663,5,8281,0,1,0,226,1,1,1,1,2,0,1,0,0,1,1,0
11531.1657,3,0,107,1,12547,0,5,0,416,0,1,0,0,2,0,1,0,0,4,0,0
109.2304,2,1,696,1,25800,0,6,0,189,1,1,0,0,2,0,1,0,0,1,0,0
32.4425,2,1,355,1,8834,0,1,0,174,1,1,0,0,2,0,1,0,1,3,0,0
4517.3787,6,0,1911,9,23006,1,6,0,155,0,1,0,0,1,0,0,0,0,1,0,0
563.8149,2,1,663,4,8281,1,1,0,135,0,1,0,0,1,0,0,0,0,2,1,0
6403.7428,0,0,58,7,14907,1,1,0,135,0,1,0,0,2,0,0,0,0,1,0,0
2253.8301,2,1,660,4,8273,0,1,0,500,0,0,0,1,2,0,0,0,0,1,0,0
3064.8407,4,0,197,1,8814,0,1,0,447,1,1,0,0,2,0,0,0,0,1,0,0
7063.2359,3,0,88,4,8818,0,1,0,258,1,1,0,1,2,0,1,0,0,1,0,0
850.6057,2,1,682,2,8268,0,1,2,442,1,1,0,1,2,1,1,0,1,1,0,0
3570.4012,6,0,807,3,23631,0,1,0,352,1,1,0,0,2,1,1,0,0,1,0,0
5707.38,2,1,628,3,12206,0,6,2,480,0,1,0,0,2,0,1,0,0,3,0,0
8017.0215,5,0,1568,7,8264,0,1,0,258,1,1,0,0,2,1,1,1,0,3,1,0
883.3144,2,1,628,2,8250,1,1,0,462,1,1,0,0,2,0,1,0,0,1,0,0
453.583,2,1,648,1,11821,0,1,0,447,1,1,0,0,2,0,1,0,0,3,0,0
3376.9284,6,0,19,4,8253,0,1,1,348,1,1,0,0,2,0,1,0,0,1,0,0
397.4207,4,0,110,5,8791,0,1,0,220,1,1,0,0,2,0,1,1,1,1,0,0
741.7184,2,1,582,2,41743,0,4,1,314,1,1,0,0,4,0,1,0,0,1,0,0
720.5607,6,0,8,4,8234,1,1,0,318,0,0,0,0,1,0,0,0,0,2,0,1
1785.364,4,0,110,6,8791,1,1,0,459,1,1,0,0,2,1,1,0,1,2,0,0
8515.9184,3,0,1493,3,1725,0,1,1,174,1,1,1,0,2,0,1,0,0,3,1,0
2393.6684,2,1,365,5,8254,1,1,0,363,1,1,0,0,1,0,1,0,0,1,1,1
4519.7649,6,0,1,3,40948,0,3,0,352,1,1,0,0,2,0,1,0,0,1,0,0
991.21,2,1,714,1,11907,0,1,0,363,1,1,0,0,2,0,1,0,0,1,0,0
281.9872,6,0,808,1,33603,0,6,0,395,0,0,0,0,2,0,0,0,0,1,0,0
1287.9194,2,1,690,3,8223,0,1,0,404,1,1,0,0,2,0,1,0,0,1,0,0
722.5431,6,0,222,1,29654,0,4,0,398,0,0,0,0,2,0,0,0,0,1,1,0
4167.4521,6,0,36,4,21451,0,6,1,354,0,1,0,0,3,0,0,0,0,1,0,0
3685.2934,2,1,213,5,8855,1,1,0,442,1,1,0,0,4,0,1,0,0,1,0,0
3.0132,2,1,675,8,8267,0,1,0,337,1,1,0,0,3,0,1,0,0,1,0,1
154.079,2,1,681,2,11319,0,1,2,331,1,1,0,0,2,0,1,0,0,1,0,0
2561.2585,4,0,126,6,11938,1,1,0,135,0,1,0,0,2,0,0,0,0,1,0,0
810.5462,2,1,628,1,8250,0,1,1,356,1,1,0,0,2,0,1,0,0,1,0,0
250.0248,2,1,675,3,8267,1,1,0,348,1,1,0,0,2,0,1,0,1,1,0,0
352.5929,2,1,633,3,12799,0,5,1,346,1,1,0,0,2,0,1,0,0,1,1,0
5579.7442,6,0,1480,3,792,0,1,0,258,1,1,0,0,4,0,1,0,0,1,0,0
387.9846,2,1,628,3,12206,0,6,0,174,1,1,0,0,2,0,1,0,0,2,0,0
1035.3363,4,0,113,2,565,0,1,1,153,1,1,0,0,1,1,1,0,0,2,0,0
1030.1148,2,1,628,7,8250,0,1,0,155,0,1,0,0,2,0,0,0,0,2,0,0
332.0002,6,0,29,8,8746,0,1,0,436,0,0,0,0,4,0,0,0,0,1,0,0
271.6711,6,0,770,2,30293,0,6,1,370,0,0,0,0,2,0,0,0,1,1,0,0
317.4268,2,1,675,1,8267,0,1,0,363,1,1,0,0,2,0,1,0,0,1,0,0
203.7665,2,1,682,1,12654,0,5,0,220,1,1,0,0,1,0,1,0,0,2,1,0
2817.0708,4,0,99,8,11942,1,1,1,462,1,1,0,0,3,0,1,0,0,1,0,0
1984.4956,2,1,365,2,8254,1,1,0,318,1,1,0,0,1,1,1,0,0,1,0,0
645.1693,2,1,406,3,8235,0,1,1,184,1,1,0,0,2,1,1,0,0,1,0,1
190.8707,2,1,690,1,8223,0,1,0,337,1,1,0,1,1,0,1,0,1,1,0,0
6728.7527,3,0,1242,5,19372,0,6,0,246,1,1,1,0,2,0,1,0,0,2,0,0
5071.9544,6,0,133,6,23273,1,6,0,174,1,1,0,0,2,0,1,1,0,1,0,0
1263.8793,2,1,663,2,8281,1,1,0,404,1,1,0,0,1,0,1,1,0,1,0,0
63.0632,2,1,488,2,11982,0,1,1,331,1,1,0,0,1,0,1,0,0,1,0,0
991.6369,4,0,118,5,8824,0,1,0,174,1,1,0,0,2,0,1,0,0,1,0,0
2651.8441,2,1,682,9,8268,0,1,2,155,0,1,0,0,4,0,0,0,0,1,0,1
1667.8719,4,0,197,4,8814,1,1,0,189,1,1,0,0,2,0,1,0,0,1,1,0
1418.9534,2,1,351,2,34614,0,4,0,321,1,1,0,0,2,0,1,0,0,1,0,1
6132.7463,6,0,39,1,8293,0,1,1,500,0,1,1,0,2,0,1,0,0,1,0,0
183.5347,2,1,406,3,4540,0,3,0,442,1,1,0,0,2,0,1,1,1,3,0,0
4284.3566,6,0,29,1,8746,0,1,0,348,1,1,0,0,1,1,1,1,0,1,0,0
256.9901,2,1,628,2,12206,0,6,0,174,1,1,0,0,2,0,1,1,0,1,0,0
127.9788,2,1,627,1,8832,0,1,1,174,1,1,0,0,2,0,1,0,0,2,0,0
3218.3396,2,1,212,2,669,0,3,0,135,0,1,0,0,2,1,0,0,0,1,0,0
5018.7723,6,0,1418,2,21773,0,6,0,348,1,1,0,0,2,0,1,0,1,3,0,0
291.9902,2,1,1180,1,3369,0,3,0,462,1,1,0,0,2,1,1,1,0,2,0,0
4705.0752,6,0,19,1,12618,0,5,2,155,0,1,1,0,4,0,0,0,1,4,0,0
2619.2222,4,0,1547,7,22391,1,1,0,174,1,1,0,0,2,0,1,0,0,1,0,0
1015.5488,5,0,1555,4,9472,1,3,0,436,0,0,1,0,4,0,0,0,0,1,0,0
956.5278,4,0,1400,2,11373,0,1,0,196,1,1,0,0,2,0,1,0,0,1,0,0
1577.3947,4,0,126,6,13925,0,6,1,337,1,1,0,0,2,1,1,0,1,2,0,1
215.9064,2,1,690,2,8223,0,1,1,337,1,1,0,0,2,0,1,0,0,1,0,0
640.133,4,0,1530,5,547,1,1,0,500,0,1,0,0,2,0,1,0,0,1,0,0
833.0725,2,1,637,7,8230,0,1,0,392,1,1,0,0,2,0,1,0,1,1,0,0
4691.799,6,0,2,2,8788,0,1,0,220,1,1,0,0,1,0,1,0,0,1,0,0
950.2643,2,1,1230,1,14139,0,4,0,184,1,1,0,0,2,0,1,0,1,2,0,0
311.5269,2,0,400,8,8287,0,1,0,348,1,1,0,0,1,0,1,0,0,2,0,0
719.9914,2,1,670,1,11998,0,1,0,174,1,1,0,0,1,0,1,0,0,1,0,0
192.9329,2,1,1538,3,14836,0,4,0,348,1,1,0,0,2,0,1,0,0,1,0,0
5.0635,2,1,910,1,11647,0,1,0,352,1,1,0,0,1,0,1,0,0,1,0,0
672.5373,2,1,654,1,12003,0,1,0,322,1,1,0,0,4,0,1,0,0,1,1,0
1693.6573,2,1,657,1,12491,0,5,0,143,1,1,0,0,2,0,1,0,0,1,0,0
2689.8824,2,1,1230,2,7795,0,6,0,311,1,1,0,0,2,0,1,1,0,1,0,0
3735.6712,4,0,1509,10,8814,1,1,0,462,1,1,0,0,2,0,1,0,0,1,0,0
5962.5649,6,0,2,14,8788,1,1,0,174,1,1,0,0,1,0,1,0,0,1,0,0
1539.9548,4,0,110,2,8791,1,1,0,348,1,1,1,0,2,0,1,0,0,1,0,0
1073.3308,2,1,699,8,10401,0,6,0,348,1,1,0,0,2,0,1,0,0,1,0,0
185.4959,2,1,411,2,26805,0,6,0,324,1,1,0,0,1,1,1,0,0,1,0,0
522.3212,2,0,1623,1,26463,0,6,0,135,0,1,0,0,2,0,0,0,1,1,1,0
3502.4585,6,0,19,5,8253,1,1,0,348,1,1,0,0,2,0,1,0,0,1,0,0
899.9689,2,1,682,6,8268,1,1,0,258,1,1,0,0,2,0,1,0,0,1,0,0
459.0495,2,1,714,1,11907,0,1,3,442,1,1,0,0,2,0,1,0,0,1,0,0
880.0312,6,0,19,3,8253,1,1,0,392,0,0,0,0,2,0,0,1,0,1,1,0
116.1369,2,1,660,1,23541,0,6,0,462,1,1,0,0,4,0,1,0,0,1,0,1
726.0734,2,1,365,3,8254,1,1,0,356,1,1,0,0,1,0,1,0,0,1,0,0
74.4236,2,1,537,1,4716,0,3,0,392,1,1,0,0,2,0,1,0,0,3,0,0
4399.7281,3,0,83,12,18569,1,1,1,500,0,0,0,0,3,0,0,0,0,1,1,0
31.6657,2,1,689,1,12372,0,5,0,311,1,1,0,0,2,0,1,0,0,1,0,0
989.8376,2,1,366,1,4380,1,3,0,462,1,1,0,0,1,1,1,0,0,1,1,0
2120.4783,4,0,110,6,12188,0,6,2,174,1,1,0,0,2,0,1,0,0,1,0,0
246.0001,2,1,1235,3,17563,0,1,0,220,1,1,0,0,2,0,1,1,0,1,0,0
1673.8266,2,0,371,4,8228,0,1,0,354,0,1,0,0,2,1,0,0,0,1,0,0
7182.0117,2,1,365,1,12217,0,6,1,500,0,0,0,0,2,0,0,0,0,2,0,0
4876.2063,6,0,27,3,8745,0,1,0,155,0,1,0,0,2,0,0,0,0,1,0,0
212.9421,2,1,692,2,25274,0,1,3,331,1,1,0,0,1,0,1,0,0,1,0,0
1220.1434,2,0,750,4,14875,1,1,0,220,1,1,0,0,2,0,1,0,0,1,0,0
951.5892,2,1,682,2,13443,0,4,2,337,1,1,0,0,2,0,1,1,0,1,0,0
2184.7884,2,1,427,2,17859,0,1,0,462,1,1,0,0,2,0,1,1,0,7,0,0
7311.4063,0,0,97,1,41544,0,1,0,155,0,1,0,0,1,0,0,0,0,1,0,0
1070.4056,2,1,675,7,8267,0,1,2,220,1,1,0,0,2,0,1,0,1,2,0,0
10022.068,6,0,29,4,8746,0,1,1,500,0,0,0,0,2,1,0,1,0,1,0,0
3910.1761,3,0,1242,7,8819,1,1,0,500,0,0,0,0,2,0,0,0,0,2,0,1
3449.2145,4,0,1503,4,11439,1,1,0,174,1,1,0,0,2,0,1,0,0,1,0,1
2262.8611,2,1,365,3,12214,1,6,3,348,1,1,0,1,1,0,1,0,0,1,0,0
708.4761,2,1,350,1,8216,0,1,0,442,1,1,1,0,1,0,1,0,0,1,0,1
797.6509,2,1,670,1,11998,0,1,0,174,1,1,0,0,2,0,1,0,0,1,1,1
5666.1105,6,0,12,5,8740,1,1,0,356,1,1,0,0,4,0,1,0,0,1,1,1
1966.5123,2,1,682,2,8268,1,1,0,153,1,1,0,0,2,0,1,0,0,2,0,0
151.85,2,1,191,1,11928,0,6,0,448,1,1,0,1,1,0,1,0,0,1,1,0
395.808,6,0,919,14,15304,1,1,0,347,0,0,0,0,2,0,0,0,0,2,0,0
8867.6255,0,0,966,3,8795,1,1,0,258,1,1,1,0,2,0,1,0,0,1,0,1
2406.0609,2,1,212,15,13094,1,3,0,174,1,1,1,0,4,0,1,1,0,3,1,0
779.5948,2,0,399,6,8288,1,1,0,174,1,1,0,0,2,0,1,0,0,1,0,0
158.0525,2,1,1290,1,5643,0,3,0,314,1,1,0,0,2,0,1,0,1,1,0,1
2072.8699,4,0,1531,5,20460,1,1,0,448,1,1,0,0,3,0,1,0,0,2,0,1
1862.7676,4,0,1503,4,11439,1,1,0,442,1,1,0,0,1,0,1,0,0,4,1,0
1604.7462,2,1,628,5,8250,1,1,0,260,1,1,0,0,2,0,1,0,0,2,0,0
4708.8372,6,0,2107,2,930,0,1,0,258,1,1,0,1,2,0,1,0,0,1,0,0
1757.5118,2,1,365,1,8254,0,1,0,258,1,1,0,1,2,0,1,0,0,1,1,0
1459.0942,2,1,1042,2,24603,0,1,0,442,1,1,0,1,2,0,1,0,0,1,0,0
125.2186,4,0,1357,2,1916,0,1,0,500,0,1,0,0,2,0,1,1,0,1,0,0
5.3937,2,1,675,1,45327,0,6,0,348,1,1,0,0,2,0,1,0,0,1,0,0
2120.3265,2,1,659,7,12757,0,5,0,337,1,1,0,0,2,0,1,0,0,1,0,0
594.2345,2,1,675,7,8267,1,1,0,343,0,1,0,0,2,0,0,0,0,3,0,0
9642.1785,2,1,675,5,8267,0,1,0,500,0,0,0,0,2,0,0,1,0,2,1,0
956.4674,2,1,682,4,8268,0,1,2,348,1,1,0,0,1,0,1,0,0,2,0,0
4447.1781,2,1,427,2,17859,0,1,0,244,0,0,0,0,2,0,0,0,0,1,1,0
282.9309,2,1,1457,3,28511,0,6,2,220,1,1,0,0,2,0,1,0,0,1,0,0
5286.9306,6,0,1737,3,15121,0,3,0,135,0,1,0,0,2,0,0,0,0,2,0,0
4668.0414,4,0,2034,5,46323,0,6,0,143,1,1,0,0,2,0,1,0,0,2,0,0
5126.866,6,0,1885,1,24017,0,6,0,155,0,1,0,1,2,0,0,0,1,1,0,0
708.0866,2,1,637,3,8230,0,1,0,348,1,1,0,1,2,0,1,0,0,1,0,0
206.9094,2,1,628,3,8250,1,1,0,174,1,1,0,0,2,0,1,0,0,1,0,0
2544.5849,2,1,701,3,44045,1,3,0,174,1,1,0,0,2,0,1,0,0,1,1,0
6078.1034,6,0,1466,2,8862,0,1,2,174,1,1,0,1,4,0,1,0,0,1,0,0
1886.6429,2,1,412,4,8277,0,1,1,155,0,1,0,0,1,0,0,0,0,1,0,0
1072.654,2,1,503,8,8802,1,1,3,442,1,1,0,0,2,0,1,0,0,3,0,0
6652.0892,3,0,153,8,468,1,1,1,311,1,1,0,0,2,1,1,0,0,12,0,0
189.7651,2,1,675,2,7635,0,3,0,311,1,1,0,0,2,0,1,0,0,1,0,0
4657.0511,6,0,35,2,14038,0,6,0,258,1,1,0,0,4,0,1,0,0,1,0,0
4832.3185,2,1,675,9,7635,0,3,0,393,0,0,0,0,2,0,0,0,1,2,0,0
480.7038,2,1,648,1,11821,0,1,0,346,1,1,0,0,2,0,1,1,0,1,1,0
1741.7965,4,0,1508,3,8864,1,1,2,354,0,1,0,0,2,0,0,0,0,3,0,0
2195.9329,4,0,1547,7,22391,1,1,0,348,1,1,0,0,2,0,1,0,0,1,0,0
