orig_destination_distance,hotel_continent,hotel_country,hotel_market,srch_destination_id,length_of_stay,srch_destination_type_id,user_location_country_66,user_location_region,site_name_2,is_package,channel,srch_children_cnt,srch_adults_cnt,posa_continent_3,is_booking,user_location_city,cnt,date_time_MoY_January,date_time_MoY_July,date_time_MoY_June,srch_co_DoW_Friday,srch_rm_cnt
4632.0451,6,0,275,21962,3,6,1,220,1,0,0,0,2,1,0,2086,3,0,0,0,0,1
852.7353,6,0,222,11643,3,1,0,347,0,1,1,0,3,0,0,1810,4,0,1,0,1,2
532.8433,2,1,546,8828,4,1,1,351,1,1,9,0,2,1,0,36508,1,0,0,0,0,1
5329.964,6,0,132,1580,1,3,0,155,0,0,9,0,2,1,0,14703,5,0,0,0,0,1
2747.3002,3,0,1701,20116,4,6,0,500,0,0,9,0,2,0,0,10353,1,0,0,0,1,1
3561.8033,6,0,20,60941,4,6,1,348,1,0,0,1,3,1,0,2884,1,0,0,0,0,1
1242.6305,4,0,121,8259,4,1,1,153,1,0,9,0,2,1,0,28865,1,1,0,0,0,1
419.0939,2,0,399,26414,3,6,0,135,0,0,9,0,2,1,0,36086,2,0,0,0,0,1
8412.3955,3,0,230,12682,2,5,1,348,1,0,9,0,2,1,0,6497,2,0,0,0,1,1
1561.8887,4,0,1503,11439,7,1,1,348,1,1,9,2,2,1,0,26037,1,0,0,0,0,1
5427.761,2,1,701,8260,4,1,0,189,0,1,2,0,2,0,0,38883,1,0,0,0,0,1
758.0614,2,1,682,17911,4,4,1,351,1,0,2,0,2,1,0,24374,1,0,0,0,0,1
1092.0475,2,1,368,8278,2,1,1,462,1,0,3,0,3,1,0,36965,1,0,0,0,0,1
106.9117,2,0,791,44483,1,1,0,135,0,0,9,0,2,1,0,33956,1,0,0,0,0,1
1270.0935,4,0,118,8824,7,1,1,174,1,1,9,2,2,1,0,11491,7,0,1,0,0,1
219.8292,2,1,663,12272,3,6,1,462,1,0,9,0,2,1,0,14785,1,0,0,0,0,1
1560.6897,4,0,1511,8864,6,1,1,348,1,0,9,0,1,1,0,53377,1,0,0,0,0,1
2230.011,4,0,1547,22391,7,1,1,348,1,1,0,0,2,1,0,2302,1,0,0,0,0,1
1868.4948,4,0,118,8824,5,1,1,462,1,1,9,0,2,1,0,36965,1,0,0,0,0,1
8071.1236,3,0,52,347,3,1,1,174,1,0,3,0,2,1,0,31593,2,0,0,0,0,1
1678.5445,4,0,1509,12257,5,6,1,311,1,1,9,0,1,1,0,38374,1,0,0,0,0,1
2468.1139,2,1,365,8254,7,1,1,348,1,1,9,3,2,1,0,53377,1,0,0,1,0,1
0.4472,2,1,675,8267,1,1,1,348,1,0,9,0,1,1,0,48862,1,0,0,1,0,1
6.3154,2,1,659,12757,2,5,1,153,1,0,9,0,1,1,0,20706,1,0,0,0,0,1
159.3149,2,1,659,12757,1,5,1,153,1,0,9,1,2,1,0,29661,2,0,0,1,0,1
5515.4075,3,0,107,8747,5,1,1,174,1,1,9,0,2,1,0,44465,1,0,0,0,1,1
5619.569,3,0,88,8818,6,1,0,155,0,0,7,0,2,1,0,53078,5,0,0,0,0,1
281.0658,2,1,475,23451,1,1,1,356,1,0,9,0,2,1,0,28014,1,0,0,0,1,1
120.8578,2,1,660,8273,2,1,1,356,1,0,9,0,1,1,0,28014,2,0,0,0,0,1
86.563,2,1,365,3254,3,1,1,174,1,0,0,0,2,1,0,23663,1,0,0,0,0,1
1508.8493,4,0,110,8791,2,1,1,318,1,0,0,2,2,1,0,8031,3,0,0,0,0,1
2272.1385,2,1,355,8834,1,1,0,354,0,0,9,0,2,1,0,25315,2,0,0,0,0,1
3522.5243,6,0,19,8253,4,1,1,337,1,1,9,2,2,1,0,467,2,0,0,0,0,1
3.5355,2,1,674,14846,1,1,1,348,1,0,9,0,2,1,0,48862,1,0,0,1,0,1
2558.6861,2,1,1230,8279,1,1,1,337,1,0,4,0,2,1,0,49510,1,0,0,0,0,1
732.4403,2,0,384,26227,2,6,1,331,1,0,9,0,2,1,0,38729,1,0,0,0,0,2
745.8299,2,1,350,12320,6,5,0,354,0,0,9,0,2,1,0,25315,1,0,0,1,0,1
1238.0436,2,1,701,44045,7,3,0,354,0,0,9,0,2,1,0,25315,1,0,0,0,0,1
952.1503,2,1,628,8250,3,1,1,462,1,0,2,0,2,1,0,12565,1,0,0,0,0,1
4448.2836,3,0,108,21084,1,6,0,500,0,0,1,0,2,0,0,36643,2,0,0,0,0,1
124.1262,2,0,388,1839,1,3,0,354,0,0,9,0,2,1,0,12825,1,0,0,0,1,1
1425.656,2,1,420,12150,1,1,1,442,1,0,9,0,1,1,1,76,1,0,0,0,0,1
81.9284,2,1,623,11569,1,1,1,337,1,0,2,0,2,1,0,52797,1,0,0,1,0,1
5417.9973,5,0,1446,8226,10,1,0,385,0,0,9,0,2,1,0,46963,3,0,0,0,0,1
238.0116,2,1,1646,46948,2,4,1,321,1,0,9,2,2,1,0,22206,1,0,0,0,0,1
87.6972,2,1,1457,28512,2,6,1,220,1,0,0,0,2,1,0,2086,1,0,0,0,0,1
1126.5042,2,1,709,8836,6,1,1,294,1,1,9,0,2,1,0,51129,1,0,0,0,0,1
1592.0031,2,1,414,12275,1,6,1,174,1,0,9,0,1,1,0,24103,1,0,0,0,0,1
8321.8807,3,0,821,45347,15,3,1,258,1,1,9,0,4,1,0,4687,1,0,0,0,0,2
2991.9742,3,0,153,468,5,1,0,171,1,0,1,0,1,1,0,26167,1,0,0,0,0,1
990.5871,2,1,366,44694,3,6,1,462,1,0,9,0,1,1,0,49272,1,0,0,0,0,1
1549.9321,4,0,110,8791,3,1,1,348,1,1,9,0,2,1,0,48862,1,0,0,0,0,1
0.2724,2,1,705,11848,1,1,1,220,0,0,9,1,2,1,0,18876,2,0,0,0,0,1
1837.7605,4,0,1503,11439,7,1,0,354,0,1,9,0,2,1,0,25315,1,0,0,0,0,1
844.2763,2,1,585,19363,1,1,1,348,1,0,9,0,2,1,0,24562,1,0,0,0,1,1
3457.9324,6,0,19,8253,6,1,1,348,1,1,0,0,2,1,0,26037,1,0,0,0,0,1
2517.487,2,1,358,12720,4,5,1,337,1,0,9,2,2,1,0,35011,1,0,0,0,0,1
2519.4997,2,1,368,44288,6,8,0,385,0,0,9,4,4,1,0,42384,3,0,0,1,0,2
2426.241,6,0,807,23631,2,1,1,335,1,1,9,0,1,1,0,5007,1,0,0,0,0,1
70.1774,2,1,358,11359,1,1,1,174,1,0,9,0,2,1,0,46432,1,0,0,0,0,1
215.7035,2,1,1203,1391,1,1,1,356,1,0,1,2,2,1,0,14443,2,0,1,0,1,1
5577.8629,6,0,890,23857,6,1,1,442,1,0,9,1,3,1,0,28620,1,0,0,0,0,2
548.0234,2,1,683,28499,2,6,1,293,1,0,9,0,4,1,1,17552,1,0,0,0,1,2
6031.3173,6,0,239,21616,3,1,0,155,0,0,9,0,2,1,1,9118,1,0,0,0,0,1
793.7606,4,0,126,16770,5,5,0,500,0,0,0,0,5,0,0,51733,1,0,1,0,0,2
1588.0906,4,0,126,5405,7,6,1,348,1,1,9,0,2,1,0,47997,2,0,0,0,0,1
1256.1757,2,1,701,44045,1,3,1,311,1,0,5,0,1,1,0,38374,1,0,1,0,0,1
2908.8317,2,1,212,669,8,3,1,153,1,0,9,2,2,1,0,20706,1,0,0,0,0,1
1220.8267,2,1,406,4457,1,3,1,448,1,0,0,0,2,1,0,14052,1,0,0,0,0,1
2604.3298,2,1,1230,8279,7,1,1,189,1,1,0,0,2,1,0,30455,1,0,0,0,0,1
185.8709,2,1,412,12261,1,6,1,442,1,0,9,0,2,1,0,35390,4,0,0,0,0,1
5965.7468,6,0,28,8808,9,1,1,174,1,0,7,0,2,1,0,39877,1,0,0,0,1,1
1048.5346,4,0,118,8824,5,1,1,174,1,1,0,0,2,1,0,21420,1,0,0,0,0,1
163.3264,2,1,637,12190,2,6,1,260,1,0,9,0,4,1,0,19022,1,0,0,0,0,1
2433.0562,2,1,368,8278,5,1,1,348,1,1,9,0,2,1,0,53377,1,0,0,0,0,1
1627.722,4,0,126,11938,6,1,1,348,1,1,3,0,3,1,0,18146,1,0,0,0,0,1
6185.0053,6,0,35,8785,1,1,1,174,1,0,9,0,2,1,0,5938,1,0,0,0,0,1
0.5866,2,1,212,19776,3,6,1,246,1,0,0,0,2,1,0,50661,1,0,0,0,1,1
240.2345,2,1,538,27400,1,6,1,321,1,0,9,0,2,1,0,3263,6,0,0,0,0,1
1306.3758,2,1,659,8272,6,1,0,135,0,0,5,0,2,1,0,15542,1,1,0,0,0,1
257.5644,2,1,664,17457,4,1,1,462,1,0,9,0,2,1,0,49272,1,0,1,0,0,1
9538.6942,3,0,1242,8819,3,1,1,348,1,0,9,0,1,1,0,48862,1,0,0,0,0,1
1703.2592,4,0,1508,8864,5,1,1,311,1,1,9,0,2,1,0,43558,1,0,0,0,0,1
231.9714,2,1,724,11360,3,1,1,348,1,0,0,0,2,1,0,43155,1,0,0,0,1,1
294.948,2,1,675,12233,4,6,1,448,1,0,9,0,1,1,0,2675,1,0,0,1,0,1
75.4353,6,0,19,12209,2,6,0,500,1,0,9,0,2,1,0,43020,2,0,0,0,0,1
1841.699,2,1,1230,8279,3,1,1,258,1,1,0,0,2,1,0,36158,1,0,0,0,1,1
2901.3018,3,0,153,468,8,1,0,318,0,1,0,0,2,0,0,2096,2,0,0,0,0,1
694.8897,2,1,696,5665,5,3,1,467,1,0,0,0,2,1,0,39377,1,1,0,0,0,1
2358.9332,2,1,628,8250,3,1,1,392,1,1,9,0,2,1,0,31300,2,0,0,0,1,1
2013.4195,2,1,639,8232,4,1,1,462,1,0,0,2,2,1,0,11417,1,0,1,0,0,1
296.6116,6,0,22,13307,2,4,0,395,0,0,9,0,2,0,0,29254,1,0,0,0,0,1
1050.2687,2,1,675,8267,6,1,1,143,1,0,0,0,2,1,0,55320,2,0,0,0,0,1
2425.1307,2,1,368,325,4,6,1,142,1,0,9,0,2,1,0,17440,1,0,0,0,0,1
767.6997,2,1,682,8268,5,1,1,351,1,0,7,3,1,1,0,7929,1,0,0,0,1,1
492.8458,2,1,681,11319,3,1,1,351,1,0,2,3,1,1,0,7929,1,0,1,0,0,1
493.1543,2,1,681,11319,3,1,1,351,1,0,9,3,2,1,0,7929,1,0,1,0,0,1
1580.4365,4,0,99,11942,3,1,1,448,1,1,9,0,2,1,0,30687,1,0,0,0,0,1
1263.0434,2,1,225,25587,5,1,1,220,1,0,9,0,2,1,0,5444,1,0,0,0,0,1
7003.9398,3,0,1003,8796,4,1,0,385,0,0,0,0,1,1,0,46963,3,0,0,0,0,1
6079.1364,2,1,365,8254,3,1,0,396,1,0,9,0,2,1,0,2484,1,0,0,0,1,1
7203.8874,2,1,366,12175,4,6,0,500,0,0,9,2,2,0,0,36643,2,0,0,0,0,1
2433.0327,2,1,675,45327,2,6,1,174,1,0,0,0,2,1,0,967,1,0,0,0,0,1
295.7827,6,0,29,8746,2,1,0,318,0,0,9,1,2,0,0,2096,1,0,0,0,0,1
4522.3807,6,0,155,8238,3,1,1,462,1,0,3,1,2,1,0,52482,1,0,0,0,0,1
65.0057,2,0,370,11629,1,1,0,135,0,0,9,0,2,1,0,36086,2,0,0,0,0,1
1034.7373,2,1,628,8250,3,1,0,135,0,0,1,0,2,1,0,36086,1,0,0,0,0,1
4585.0163,6,0,27,8745,6,1,0,135,0,0,0,0,2,1,0,36086,1,0,0,0,0,1
5698.1828,3,0,1447,12890,1,5,1,337,1,0,2,0,1,1,0,51686,1,0,0,1,0,1
1372.6195,2,1,365,8254,1,1,1,442,1,0,1,0,2,1,0,35390,1,0,0,0,0,1
3545.1246,6,0,19,8253,6,1,0,354,0,0,9,0,1,1,0,50386,1,0,0,0,0,1
3.7121,2,1,628,8250,1,1,1,346,1,0,1,0,2,1,0,31371,1,0,0,1,0,1
311.4613,2,1,572,59681,1,6,1,311,1,0,9,0,2,1,0,31592,2,0,1,0,0,1
1231.6103,2,1,365,12603,1,5,1,442,1,0,9,0,2,1,0,17901,2,0,0,0,1,1
3.7785,2,1,674,14846,1,1,1,348,1,0,0,0,2,1,0,48862,1,0,0,1,0,1
233.8018,2,1,628,8250,2,1,1,174,1,0,9,1,2,1,0,47287,1,0,0,0,0,1
2146.2818,2,1,628,8250,3,1,1,363,1,0,2,0,2,1,0,31445,1,0,0,0,0,1
1556.0111,4,0,110,8791,4,1,1,348,1,1,0,2,2,1,0,48862,4,0,0,0,1,1
251.2344,2,1,660,8273,2,1,0,155,0,0,1,2,1,1,0,13951,2,0,0,0,0,1
340.4303,2,1,647,8265,1,1,1,258,1,1,9,0,1,1,0,53130,1,0,0,0,0,1
4944.9554,6,0,5,8790,3,1,1,258,1,1,9,0,1,1,0,27462,1,0,0,0,0,1
703.4435,6,0,1905,20127,5,6,0,318,0,0,9,0,1,0,0,2096,1,0,0,0,1,1
4050.7181,2,1,675,8267,4,1,0,304,0,1,5,0,2,0,0,23105,1,0,0,0,0,1
174.7903,2,1,406,8235,1,1,1,294,1,0,1,2,1,1,0,13140,1,0,0,0,0,1
1366.2977,4,0,201,11334,8,1,1,220,1,0,0,1,4,1,0,34077,1,0,0,0,0,1
120.9521,2,1,663,8281,1,1,0,155,0,0,9,0,2,1,0,14703,1,0,0,0,1,1
455.8535,2,0,399,8288,2,1,0,135,0,0,9,1,2,1,0,15542,2,0,0,0,0,1
2995.3596,4,0,200,9171,6,1,1,184,1,1,1,0,1,1,0,11878,1,0,1,0,1,1
1604.865,4,0,1511,8864,3,1,1,322,1,0,1,0,2,1,0,23659,1,0,0,0,0,1
1294.6549,2,1,368,12264,3,6,1,442,1,1,1,0,2,1,0,22630,1,0,0,0,0,1
1173.0113,2,1,366,12175,5,6,0,155,0,1,9,2,2,1,0,41977,2,1,0,0,0,1
4576.1478,6,0,27,8745,2,1,1,220,1,0,6,0,2,1,0,2086,1,0,0,0,0,1
57.62,2,1,1457,28510,1,6,1,220,1,0,9,0,1,1,0,23801,3,0,0,0,0,8
1108.2264,2,0,399,26414,5,6,1,184,1,0,2,0,2,1,0,2037,1,0,0,0,1,1
5346.878,6,0,1777,20659,3,1,1,153,1,0,9,0,1,1,0,20706,1,0,0,0,0,1
177.469,2,1,585,19363,2,1,1,220,1,0,3,0,1,1,0,20753,1,0,0,0,0,1
980.5655,2,1,682,8268,5,1,1,348,1,0,9,0,2,1,0,26497,1,0,0,0,0,1
2287.9568,2,1,701,8260,1,1,1,174,1,0,9,1,3,1,0,41886,1,0,0,0,1,2
2434.8892,6,0,807,23631,4,1,1,311,1,1,7,0,1,1,0,38374,1,0,0,0,0,1
4927.8505,6,0,951,8215,1,1,1,348,1,0,0,0,2,1,0,48862,2,0,0,0,0,1
155.6226,2,1,701,12227,1,6,1,220,1,0,9,0,2,1,0,23261,1,0,0,1,0,1
218.3931,2,1,637,12191,2,6,1,318,1,0,9,1,4,1,0,878,1,0,0,0,0,2
3705.778,6,0,293,18881,2,1,0,354,0,0,0,1,2,1,1,25315,1,0,0,0,0,1
331.6044,2,1,1651,64120,3,3,1,348,1,1,9,2,2,1,0,4873,2,0,0,0,0,1
1240.3027,2,1,634,12832,1,5,1,348,1,0,2,0,8,1,0,48862,1,0,0,0,0,4
1088.4211,4,0,2059,123,3,1,1,220,1,0,9,0,1,1,0,14656,1,0,1,0,0,1
205.9329,2,0,377,11813,2,1,0,155,0,0,9,0,4,1,0,5314,1,0,0,0,1,2
1788.7429,2,0,390,25954,3,6,0,135,0,0,9,0,3,1,0,36086,2,0,0,0,0,1
2260.9335,2,1,1230,8279,3,1,0,354,0,0,9,0,4,1,0,50386,4,0,0,0,0,1
2265.1468,2,1,1230,8279,7,1,0,354,0,1,9,0,2,1,0,25315,1,0,0,0,0,1
232.2051,2,1,365,3742,2,3,1,346,1,0,9,0,2,1,0,31371,1,0,0,1,0,1
1787.0165,2,1,412,8277,4,1,1,462,1,0,9,0,1,1,0,48217,1,0,0,0,0,1
153.1764,2,1,675,8267,1,1,1,392,1,0,9,0,2,1,0,25778,1,0,0,0,1,1
643.5281,2,1,1519,26501,4,6,1,220,1,0,9,0,2,1,0,40105,1,0,0,0,0,1
3920.1901,6,0,186,8813,1,1,1,311,1,0,9,0,2,1,0,48147,3,0,0,0,0,1
355.1022,2,1,1230,12269,2,6,1,174,1,0,9,0,1,1,0,17011,1,0,0,0,0,1
1574.773,4,0,1503,11439,7,1,1,337,1,1,9,0,2,1,0,33443,1,0,0,0,1,1
2325.3466,4,0,121,8259,3,1,0,385,0,0,9,0,2,1,0,38184,1,0,0,0,0,1
8050.3485,3,0,1486,181,5,1,1,174,1,0,9,0,2,1,0,5938,1,0,0,0,0,1
248.1466,2,1,409,46232,2,6,1,442,1,0,2,0,2,1,0,76,1,0,0,0,0,1
4811.386,2,1,191,5712,2,3,1,246,1,0,9,1,1,1,0,50661,1,0,1,0,0,1
4845.1266,6,0,19,12618,1,5,1,442,1,0,9,0,2,1,0,35390,2,0,0,1,0,1
4421.0614,6,0,19,8253,2,1,1,322,1,0,3,0,3,1,0,37922,1,0,0,0,0,1
88.9654,2,1,705,28586,3,6,1,220,1,0,9,0,2,1,0,54017,2,0,1,0,0,1
2636.7551,4,0,1547,22395,5,6,1,174,1,0,9,0,2,1,0,21177,8,0,0,0,0,1
386.9342,2,1,628,12206,0,6,1,174,1,1,9,0,2,1,0,46432,1,0,0,0,0,1
1540.2159,4,0,110,8791,5,1,1,318,1,1,9,3,2,1,0,37844,1,0,0,0,0,1
6863.848,6,0,245,28610,3,6,1,174,1,0,2,0,1,1,0,17760,2,1,0,0,0,1
3.7226,2,1,368,42590,1,3,1,174,1,0,9,0,2,1,0,5938,1,0,0,0,0,1
2399.8109,2,1,696,8271,1,1,1,174,1,0,9,0,2,1,0,38899,1,0,0,0,0,1
437.9879,6,0,1869,18787,1,1,0,244,0,0,9,0,2,0,0,14609,2,0,1,0,0,1
755.2369,2,1,743,26943,3,6,1,435,1,0,9,0,2,1,0,40631,1,0,0,0,0,1
229.2648,2,1,669,8842,5,1,1,184,1,1,9,0,2,1,0,45574,1,0,0,0,0,1
1643.7858,2,1,409,46231,2,6,0,411,0,0,1,0,2,1,0,54864,1,0,0,0,0,1
4238.1277,6,0,27,8745,2,1,1,258,1,0,9,0,1,1,1,54285,1,0,0,0,0,1
95.9457,2,1,610,25777,1,6,1,337,1,0,9,0,2,1,0,44102,2,0,0,0,0,1
1725.5174,2,1,701,12227,7,6,1,184,1,1,9,0,3,1,1,2037,1,1,0,0,0,1
150.1612,2,0,387,27905,3,6,0,155,0,0,9,2,2,1,0,23672,1,0,1,0,1,1
1040.2384,2,1,637,42630,2,3,1,220,1,0,4,0,2,1,0,48444,4,0,1,0,0,1
1422.6929,2,1,675,8267,3,1,1,442,1,0,9,0,2,1,0,35390,1,0,0,0,0,1
1640.8997,2,1,1230,12268,2,6,1,442,1,0,3,0,6,1,0,35390,1,0,0,0,0,3
4881.6535,6,0,809,8785,7,1,1,435,1,1,9,0,2,1,0,40631,1,0,0,0,1,1
7281.8687,3,0,230,12682,3,5,1,174,1,0,9,0,1,1,0,26220,1,0,0,0,0,5
2452.3416,2,1,675,8267,4,1,1,174,1,1,9,0,1,1,0,24103,1,0,0,0,0,1
123.8464,2,1,369,11620,4,1,1,174,1,0,0,1,5,1,0,36330,2,0,0,0,0,3
5776.7069,6,0,19,12213,6,6,0,393,1,1,9,0,2,1,0,11124,1,0,0,0,1,1
4376.4683,2,1,682,8268,5,1,0,393,1,0,9,2,2,1,0,11124,1,0,0,0,0,1
892.5578,2,1,411,8266,2,1,1,448,1,1,9,0,2,1,0,53078,1,0,1,0,0,1
848.2236,6,0,20,8255,3,1,0,395,0,1,0,0,2,0,0,29254,2,0,0,0,0,1
1723.3023,2,1,628,8250,2,1,1,318,1,0,2,0,2,1,0,7215,1,0,0,0,0,1
1097.1641,2,1,702,11853,8,1,1,348,1,0,0,0,2,1,0,47997,1,0,0,0,0,1
5669.0308,3,0,1447,8823,4,1,1,348,1,0,2,0,2,1,0,47997,1,0,0,0,0,1
5188.6414,6,0,1393,11128,1,3,1,442,1,0,9,0,2,1,0,3602,1,0,0,1,0,1
729.9538,2,1,628,8250,3,1,1,462,1,1,0,0,1,1,0,15916,1,0,0,0,0,1
171.8349,2,1,1649,23166,2,1,1,462,1,0,2,0,1,1,0,15916,1,0,0,0,0,1
8702.5445,3,0,46,8220,3,1,1,363,1,0,9,0,1,1,0,2495,2,0,0,1,0,1
2352.9001,2,1,699,11353,2,1,1,174,1,0,9,0,2,1,0,10521,1,1,0,0,0,1
4700.0254,6,0,1808,18046,2,1,1,258,1,0,4,0,2,1,1,37801,1,0,0,0,0,1
59.1813,2,0,380,12946,1,5,0,354,0,0,9,0,2,1,0,7363,1,1,0,0,0,1
1858.2372,2,1,628,8250,3,1,0,354,0,1,9,0,2,1,0,41949,1,0,0,0,0,1
723.4869,2,1,650,8830,4,1,1,174,1,0,9,0,2,1,0,24103,1,0,0,0,0,1
7213.3473,3,0,61,8242,7,1,1,174,1,0,9,1,2,1,0,22368,1,0,0,1,0,1
606.4139,2,1,682,8268,6,1,1,435,1,0,9,2,1,1,0,32320,1,0,0,0,0,2
610.1451,2,1,682,8268,6,1,1,435,1,0,9,2,1,1,0,32320,1,0,0,0,0,2
798.7145,6,0,222,11643,3,1,0,172,0,0,9,0,2,0,0,13218,1,0,0,0,0,1
80.0562,2,1,561,9524,2,1,1,311,1,0,9,0,2,1,0,23166,1,0,0,0,0,1
2243.7603,2,1,628,8250,4,1,0,385,0,1,1,0,2,1,0,46963,1,1,0,0,0,1
202.7474,2,1,677,8793,2,1,1,220,1,0,9,0,2,1,0,43026,1,0,0,0,0,1
2421.595,4,0,1357,1916,7,1,0,135,0,1,9,0,2,1,0,27655,4,0,0,0,1,2
5698.7834,2,1,365,8254,4,1,0,336,0,0,9,0,2,0,0,13709,3,0,0,0,0,1
592.1301,2,1,1631,293,1,1,1,174,1,0,9,0,2,1,0,15081,1,0,1,0,0,1
976.6498,2,1,409,26980,6,6,1,220,1,0,9,1,2,1,0,33119,1,0,0,0,0,1
1220.0355,2,1,409,26980,2,6,1,448,1,0,9,0,2,1,0,24848,2,0,0,0,0,1
2162.8293,2,1,368,35991,3,6,0,354,0,0,9,1,2,1,0,50386,1,0,0,1,0,1
2167.016,2,1,368,12263,3,6,0,354,0,0,9,1,2,1,0,50386,1,0,1,0,0,1
465.9932,2,0,391,26242,3,6,0,354,0,0,3,0,3,1,0,48951,2,0,0,0,0,1
704.5145,2,1,681,11319,3,1,1,311,1,1,9,0,2,1,0,48189,1,0,0,0,0,1
254.5387,2,1,628,8250,4,1,1,174,1,0,9,1,6,1,0,50,1,0,1,0,0,3
118.942,2,1,663,12270,1,6,0,155,0,0,9,2,3,1,0,9118,1,0,0,0,0,1
2171.3171,2,1,659,8272,3,1,0,385,0,1,9,0,1,1,0,46963,5,0,0,0,0,1
402.578,2,1,675,8267,4,1,0,354,0,1,9,2,2,1,0,41949,1,0,0,1,0,1
1828.8422,2,1,368,8278,4,1,1,260,1,0,0,0,2,1,0,56145,1,0,0,0,0,1
1486.5344,2,1,191,12450,1,5,1,184,1,0,9,0,2,1,0,2037,3,0,0,0,0,1
369.1077,2,1,973,43671,1,1,1,356,1,0,9,0,2,1,0,4751,1,0,0,0,0,1
5659.2892,3,0,998,406,3,1,0,430,0,0,9,0,2,0,0,52823,1,0,0,0,0,1
1155.8975,6,0,132,8817,3,1,0,172,0,0,4,0,4,0,0,56153,1,0,0,0,0,2
3575.8687,6,0,275,17662,6,5,1,348,1,0,9,0,4,1,0,5405,2,0,0,0,0,2
19.9236,2,1,1187,4970,1,3,1,363,1,0,9,0,1,1,0,12346,1,0,0,0,0,1
1724.9324,4,0,110,8791,5,1,1,311,1,1,9,1,2,1,0,25205,1,0,0,0,0,1
114.1463,2,0,398,40607,2,4,0,354,0,0,9,0,1,1,0,12571,3,0,0,0,1,1
3546.3287,6,0,19,8253,2,1,0,354,0,1,0,0,1,1,0,41495,1,0,0,0,0,1
200.9327,2,1,1367,26622,1,1,1,149,1,0,2,0,2,1,0,41265,2,0,0,0,0,1
160.5348,2,1,952,27139,1,6,1,318,1,0,9,3,2,1,0,8031,1,0,0,0,0,1
823.3597,2,1,409,12201,2,6,0,500,1,0,1,0,2,1,0,5537,2,0,0,0,0,1
444.3163,2,1,1235,17563,3,1,1,220,1,0,9,0,3,1,0,2086,1,0,0,0,0,1
1155.8962,2,1,637,14099,3,4,1,220,1,0,1,1,2,1,0,35388,1,0,1,0,0,1
16.7843,2,1,656,12452,1,5,1,184,1,0,9,0,1,1,0,27733,1,0,0,0,0,1
8705.0624,3,0,68,45147,3,6,1,174,1,0,3,0,2,1,0,25951,1,0,0,0,0,1
8270.5352,3,0,46,20225,3,6,1,174,1,0,9,0,1,1,0,24103,1,0,0,0,0,1
8477.9778,3,0,1242,8819,3,1,1,174,1,0,9,1,2,1,0,27437,1,0,0,0,0,1
215.0903,2,1,628,8250,2,1,1,174,1,0,9,0,2,1,0,24785,1,0,0,0,0,1
193.484,2,1,675,54117,2,3,1,348,1,0,1,0,1,1,0,5757,1,0,0,0,1,1
822.9467,2,1,365,8254,2,1,1,356,1,0,8,0,2,1,0,22202,1,0,0,1,0,1
110.4154,2,1,665,8839,3,1,1,184,1,0,0,1,2,1,0,2037,2,0,0,1,0,1
936.1013,2,1,699,11353,1,1,1,314,1,0,1,0,2,1,0,35107,1,0,0,0,0,1
818.4052,2,1,650,15662,2,5,1,442,1,0,2,0,2,1,0,17901,1,0,1,0,0,1
834.6923,2,1,671,8843,3,1,1,442,1,1,9,0,2,1,0,46296,1,0,0,0,0,1
5891.9319,3,0,142,68,3,1,1,314,1,0,9,0,1,1,0,45853,1,0,0,0,0,1
607.5087,6,0,2,8788,4,1,0,171,0,1,9,0,2,0,0,49594,1,0,0,0,0,1
193.0664,2,1,685,49089,5,6,1,220,0,0,9,0,2,0,0,12793,1,0,0,0,0,1
231.4575,2,1,628,8250,2,1,1,174,1,0,9,0,4,1,0,15487,1,0,0,0,0,1
455.9124,2,0,391,8811,2,1,0,354,0,0,0,1,2,1,0,25315,1,0,1,0,0,1
351.3088,2,1,675,12233,2,6,0,354,0,0,9,0,2,1,0,50386,1,0,1,0,0,1
73.2864,2,1,623,56375,1,4,1,348,1,0,5,0,2,1,0,47997,1,0,0,0,0,1
58.7779,2,1,1203,24108,1,1,1,174,1,0,1,0,1,1,0,23668,1,0,1,0,0,1
864.9886,2,1,628,8250,1,1,1,462,0,0,9,0,2,1,0,50870,1,0,0,0,1,1
1609.2562,4,0,110,33919,5,6,0,354,0,1,9,0,2,1,0,25315,1,0,0,0,0,1
2276.8183,2,1,969,44063,1,6,1,448,1,0,9,1,2,1,0,44386,1,1,0,0,0,1
277.5031,2,1,517,16165,1,5,1,174,1,0,9,0,2,1,0,23034,1,0,0,0,0,1
2547.5557,2,1,682,8268,14,1,1,462,1,0,9,1,5,1,0,52482,1,0,0,0,0,1
1142.9699,2,1,553,26308,3,6,1,348,1,0,1,0,2,1,0,48862,1,0,1,0,0,1
33.876,2,1,368,5273,2,3,1,174,1,0,9,0,1,1,0,5938,2,0,0,0,0,1
2.2946,2,1,688,25701,1,6,1,314,1,0,9,0,1,1,0,36507,1,0,0,0,0,1
99.5403,2,1,191,62962,4,6,1,363,1,0,2,0,1,1,0,45549,1,0,0,0,1,1
192.8882,2,1,570,12796,2,5,1,363,1,0,9,0,3,1,0,45549,1,0,0,0,0,1
229.6617,2,1,409,12201,1,6,1,442,1,0,9,0,2,1,1,76,1,0,0,0,0,1
945.1914,2,1,637,8230,3,1,1,442,1,1,9,0,2,1,0,35390,1,0,1,0,0,1
1152.3914,2,1,701,44045,3,3,1,442,1,0,9,0,1,1,0,46296,1,0,0,0,0,1
